Brand,Year,Configuration,Strings,Made in,Type,Body Shape,Body Material,Neck Joint,Neck Material,Neck Profile,Scale Size,Frets,Fretboard Material,Number of Frets,Fretboard Radius,Stainless Steel Frets,Nut,Nut Width,Switch,Knobs,Volume Controls,Tone Controls,Top Pickup Brand,Pickups Power,Locking Tuners,Bridge Type,Tremolo,Price
5,1,1,1,2,2,14,3,0,2,8,6,7,4,3,7,0,11,12,1,1,2,1,0,6,0,6,1,551.576
9,11,1,1,6,2,7,6,2,1,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,2173.05
9,11,11,1,6,2,7,6,2,1,9,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,1233.968
9,11,1,1,6,2,7,6,2,2,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,1011.565
12,13,0,3,2,2,14,2,0,2,1,17,0,11,3,12,0,11,23,0,1,1,1,1,4,0,5,0,1538.895
21,12,1,1,2,2,14,6,2,1,2,6,3,11,3,12,0,5,4,1,1,1,1,0,6,1,9,1,802.6666666666666
21,12,1,1,2,2,14,6,2,1,2,6,3,11,3,12,0,5,4,1,1,1,1,0,6,1,9,1,866.66
5,5,1,1,2,2,14,6,0,2,8,6,7,4,3,7,0,11,12,1,1,1,1,0,6,0,6,1,413.534
18,13,13,1,2,2,15,1,0,2,1,6,0,6,2,8,0,0,3,1,1,1,1,0,6,1,5,0,2399.0
18,11,17,1,2,2,13,1,0,2,1,6,7,1,2,8,0,0,12,3,0,1,1,0,8,1,9,1,747.558
14,14,4,1,2,2,14,6,0,2,1,4,3,1,3,12,0,11,2,1,1,1,0,1,6,0,6,1,764.038
5,10,0,1,2,2,7,6,2,1,8,6,7,1,3,7,0,14,12,0,0,1,0,1,4,1,5,0,1286.05
18,13,1,1,2,2,14,6,0,2,1,6,7,11,3,8,0,11,2,3,2,1,1,0,6,0,6,1,488.128
18,7,1,1,2,2,14,6,0,2,1,6,7,11,3,8,0,0,12,1,1,2,1,0,6,0,5,0,393.838
23,6,1,1,3,2,15,2,0,2,1,6,3,6,2,16,0,1,0,1,1,1,1,1,6,0,5,0,1672.6525
14,14,1,1,2,2,14,7,0,2,1,6,3,6,2,8,0,11,2,1,1,2,1,1,6,0,6,1,533.0825
18,2,1,1,5,2,15,1,0,2,1,6,2,11,2,8,0,0,12,1,2,1,1,0,6,1,0,1,915.3166666666666
7,10,9,1,4,2,13,1,0,2,1,6,3,7,2,4,0,11,11,3,0,1,2,1,8,0,6,1,777.146
13,12,1,1,2,2,14,6,1,2,2,6,0,6,3,4,0,14,12,1,1,1,0,0,6,1,9,1,1040.2266666666667
13,13,1,1,0,2,7,6,2,1,2,4,0,1,2,4,0,14,11,1,1,2,2,1,6,1,5,0,988.2275
13,12,1,2,2,2,14,3,0,2,2,8,0,6,3,14,0,14,14,3,1,1,1,0,6,1,5,0,942.025
5,11,11,1,2,1,12,6,2,2,8,4,7,1,2,7,1,14,12,1,2,2,2,1,6,1,5,0,888.7366666666667
18,11,1,1,2,2,14,2,2,2,1,6,7,1,3,8,0,0,12,1,1,1,1,0,6,0,5,0,665.796
12,12,1,1,2,2,14,10,0,2,11,6,0,6,3,12,0,14,13,3,1,1,1,1,6,0,5,0,543.6425
18,7,1,1,2,2,14,6,0,2,1,4,7,11,3,8,0,0,12,1,1,1,1,0,6,0,5,0,493.33
20,9,1,1,2,2,14,6,2,2,1,6,7,1,3,7,0,7,13,3,1,1,1,1,6,0,5,0,764.6825
11,13,1,1,2,2,7,11,2,4,1,6,3,4,3,7,0,11,12,1,1,2,1,1,1,0,6,1,498.78
16,1,1,1,2,2,10,6,2,1,10,2,3,11,3,3,0,13,11,1,2,1,1,1,6,0,9,1,652.945
12,13,9,1,2,2,14,8,0,2,11,6,0,11,3,12,0,14,13,3,1,1,1,1,8,0,5,0,741.1279999999999
6,12,1,1,0,2,11,6,2,1,0,4,3,1,3,4,0,9,13,1,0,2,2,0,6,1,5,0,486.13333333333327
9,11,1,1,6,2,11,6,2,1,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,1412.1950000000002
9,11,1,1,6,2,11,6,2,1,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,1519.254
9,11,1,1,6,2,11,6,2,1,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,9,1,1918.634
9,11,1,1,6,2,11,6,2,1,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,9,1,1885.632
5,8,1,1,2,2,2,6,2,1,8,4,7,1,2,7,0,14,12,1,1,2,0,1,1,1,5,0,1007.13
18,12,1,1,2,2,14,6,0,1,1,6,7,1,3,12,0,0,12,1,1,1,1,0,6,0,5,0,619.6633333333333
20,13,1,1,2,2,15,6,2,2,1,6,7,1,3,7,0,7,13,3,1,1,1,1,6,0,5,0,651.78
20,13,1,1,2,2,15,6,2,2,1,6,7,1,3,7,0,7,13,3,1,1,1,1,6,0,5,0,702.78
5,8,1,1,2,2,15,6,2,2,8,6,7,7,3,7,0,14,12,1,1,1,1,1,1,0,5,0,789.9050000000001
2,12,1,1,2,2,7,6,2,1,1,4,0,1,2,4,0,14,13,1,2,2,2,1,6,0,5,0,862.8425
18,1,2,1,5,2,9,6,2,1,1,6,7,11,2,8,0,0,12,3,0,1,1,0,8,0,0,1,901.244
2,12,1,1,2,2,16,6,2,1,9,4,0,1,2,4,0,14,13,1,2,2,2,1,6,0,5,0,943.42
20,10,1,1,2,2,16,19,2,2,1,6,7,1,3,7,0,7,13,1,1,1,1,1,6,0,5,0,792.54
20,12,1,2,2,2,16,19,2,2,1,6,7,1,3,10,0,7,18,1,1,1,1,1,6,0,5,0,1213.8
7,11,17,1,4,2,13,1,0,2,1,6,3,6,1,20,0,15,12,3,0,1,2,1,8,1,9,1,906.408
5,12,0,2,2,2,11,6,2,1,8,11,7,1,3,10,0,14,18,0,1,1,0,1,4,1,5,0,898.3924999999999
5,8,1,1,2,2,16,6,2,1,8,4,7,1,2,7,0,14,12,1,1,2,0,1,1,1,5,0,1306.36
13,13,1,1,2,2,14,15,0,2,2,6,0,5,3,5,0,11,11,1,1,1,1,0,1,0,6,1,522.4979999999999
13,4,9,1,2,2,14,3,0,2,2,6,0,6,2,5,0,11,11,3,1,1,1,0,8,0,6,1,570.755
13,6,1,1,0,2,9,6,1,2,2,4,3,5,2,5,0,14,11,1,1,2,2,1,6,1,5,0,1027.2
13,9,1,1,2,2,7,6,2,1,2,4,0,5,2,4,0,14,11,1,2,2,2,1,6,1,5,0,623.04
13,12,1,1,0,2,14,3,1,2,2,6,0,5,3,5,0,11,11,1,1,1,1,0,6,0,6,1,682.425
20,9,1,1,2,2,14,19,2,2,1,6,7,1,3,7,0,7,13,3,1,1,1,1,6,0,5,0,808.85
7,10,17,1,4,2,13,1,0,2,1,6,3,11,1,16,0,15,12,3,0,1,2,1,8,0,9,1,931.1675
5,1,0,1,2,2,16,6,0,2,8,6,7,4,3,7,0,11,12,0,1,1,0,0,4,0,6,1,640.89
7,10,13,1,6,2,15,1,0,2,1,6,6,6,1,20,0,1,12,1,0,2,2,1,6,0,5,0,1910.0075
5,11,1,1,2,2,16,6,2,2,8,6,7,4,3,7,0,11,12,1,1,1,0,0,6,0,6,1,628.7760000000001
15,5,1,1,6,2,0,3,0,2,0,6,3,6,2,0,1,11,2,1,0,1,0,1,6,0,6,1,2521.154
18,9,9,2,2,2,14,6,0,2,1,8,7,11,3,12,0,0,18,3,1,1,1,0,8,0,5,0,560.6166666666667
14,13,0,1,2,2,14,7,0,2,1,6,3,6,2,8,0,11,2,0,1,1,0,1,4,0,6,1,383.588
18,7,1,1,2,2,14,3,0,2,1,6,7,11,3,8,0,11,2,1,1,1,1,0,6,0,6,1,344.40000000000003
18,11,1,1,2,2,14,6,0,2,1,6,7,15,3,8,0,0,12,1,1,1,1,0,6,0,5,0,755.8216666666667
18,12,1,2,2,2,14,6,0,2,1,8,7,15,3,12,0,0,18,1,1,1,1,0,6,0,5,0,849.3220000000001
2,13,1,1,1,2,9,6,2,1,9,4,0,11,2,4,0,14,13,1,2,2,2,1,6,0,5,0,463.32666666666665
2,12,2,1,2,2,9,6,2,1,9,4,0,1,2,4,0,14,13,3,2,1,1,1,8,0,5,0,915.9833333333332
8,10,15,1,2,2,6,15,0,2,1,6,4,5,1,20,0,1,12,1,0,2,2,0,6,0,9,1,382.906
8,10,15,1,2,2,8,15,0,2,1,1,4,5,2,20,0,1,12,1,0,1,1,0,6,0,9,1,373.97
8,10,15,1,2,2,5,15,0,2,1,1,4,5,2,20,0,1,12,1,0,2,2,0,6,0,9,1,397.504
18,7,1,4,5,2,14,6,2,2,1,19,7,11,3,14,0,7,25,1,1,1,1,1,1,0,5,0,1011.22
18,7,1,2,2,2,14,3,0,2,1,8,7,15,3,12,0,11,16,1,1,1,1,0,1,0,6,1,521.4300000000001
20,9,1,1,2,2,2,6,2,2,1,4,7,1,2,7,0,7,13,1,1,1,1,1,6,0,5,0,795.89
20,10,1,1,2,2,2,19,2,2,1,4,7,1,2,7,0,7,13,1,1,1,1,1,6,0,5,0,792.54
5,14,0,1,2,2,7,6,2,1,8,4,7,4,3,7,0,14,12,0,1,1,0,0,4,0,5,0,569.66
7,1,17,1,6,2,13,1,0,2,9,6,5,6,2,20,0,15,12,3,0,1,2,1,8,0,9,1,1698.152
9,11,1,1,6,1,1,7,2,1,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,2452.4700000000003
5,14,0,1,2,2,2,6,2,2,8,4,7,4,3,7,0,14,12,0,1,1,0,0,4,0,5,0,604.99
5,9,1,1,2,2,2,6,2,2,8,4,7,7,2,7,0,14,12,1,1,1,1,1,1,0,5,0,921.464
12,12,2,1,0,2,4,11,2,2,8,4,4,1,2,4,0,9,13,3,0,1,1,1,8,0,5,0,1029.784
5,10,1,1,2,2,7,3,0,2,8,4,7,4,2,7,0,11,12,1,1,2,0,0,6,0,6,1,649.06
12,13,1,2,2,2,4,11,1,2,11,6,0,1,3,10,0,14,18,1,1,1,1,1,6,1,5,0,1194.1
21,12,1,1,2,2,14,6,0,2,1,6,2,6,3,4,0,5,4,1,1,1,1,0,6,1,9,1,600.185
7,13,15,1,4,2,15,1,0,2,1,6,4,11,1,16,0,15,12,1,1,1,1,1,6,0,5,0,1364.246
7,11,15,1,4,2,15,2,0,2,1,6,5,11,1,16,0,1,12,1,1,1,1,1,6,0,5,0,1616.054
21,9,1,1,2,2,14,6,0,2,2,6,3,6,3,12,0,5,4,1,1,1,1,0,6,1,9,1,882.9966666666666
13,6,1,1,0,2,14,15,0,2,2,6,0,8,3,5,0,11,11,1,1,1,1,0,6,0,6,1,257.88750000000005
13,13,1,1,0,2,16,6,0,2,2,6,0,8,3,5,0,11,11,1,1,1,1,0,6,0,6,1,345.5825
7,3,1,1,4,2,5,1,0,2,1,1,3,11,2,20,0,15,12,1,0,3,2,1,6,0,9,1,1271.406
6,12,1,1,0,2,7,6,2,1,0,4,3,1,2,4,0,12,13,1,0,2,2,0,6,1,5,0,530.6366666666667
6,12,1,1,0,2,7,6,2,1,0,4,3,1,2,4,0,12,13,1,0,2,2,0,6,1,5,0,591.395
9,11,1,1,6,2,7,6,2,2,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,752.3133333333334
9,11,11,1,6,2,7,6,2,2,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,887.1119999999999
5,14,0,1,2,2,14,6,0,2,8,6,7,4,3,7,0,14,13,0,1,1,0,0,4,0,5,0,536.64
2,11,1,1,5,2,16,6,2,1,1,4,0,1,2,4,0,14,13,1,1,1,0,1,6,0,5,0,959.0
2,10,1,1,1,2,9,6,2,1,9,4,0,11,2,4,0,11,13,1,2,2,1,0,6,0,6,1,740.5666666666666
2,12,1,1,2,2,9,6,2,1,9,4,0,1,2,4,0,14,13,1,2,2,1,1,6,0,5,0,851.9625000000001
2,12,1,1,2,2,15,3,0,2,1,6,0,1,2,4,0,14,13,1,1,1,1,1,6,0,5,0,639.6633333333333
18,13,1,1,2,2,14,6,0,2,1,6,7,11,3,8,0,0,12,3,2,1,1,0,6,0,5,0,464.062
18,7,1,2,2,2,14,6,0,2,1,8,7,11,3,12,0,0,18,1,1,2,1,0,6,0,5,0,467.40199999999993
7,13,17,1,4,2,15,1,0,2,1,6,3,6,2,4,0,15,10,3,1,1,1,1,8,1,5,0,878.732
7,13,17,1,4,2,13,1,0,2,1,6,3,6,2,4,0,15,10,3,0,1,2,1,8,1,9,1,812.1940000000001
7,13,9,1,4,2,13,1,0,2,1,6,3,7,2,4,0,15,10,3,0,1,2,1,8,1,9,1,835.3520000000001
18,1,1,1,5,2,15,1,0,2,1,6,7,6,2,8,0,0,12,1,1,1,1,0,6,0,5,0,715.3140000000001
18,12,1,1,2,2,15,1,0,2,1,6,7,6,2,8,0,0,12,1,0,2,2,0,6,0,5,0,670.6733333333334
18,6,1,1,5,2,15,1,0,2,1,6,7,11,2,8,0,9,12,1,1,2,2,0,6,0,0,1,812.175
18,9,14,1,5,2,15,2,0,2,1,6,7,11,2,4,0,9,12,1,1,1,1,0,6,0,5,0,603.7360000000001
12,9,8,1,2,2,14,2,0,2,11,6,0,6,3,12,0,11,13,3,1,1,1,0,8,0,3,1,591.7266666666666
12,13,1,3,2,2,14,8,0,2,11,11,0,11,3,12,0,14,23,1,1,1,1,1,1,0,5,0,906.154
12,13,1,2,2,2,14,10,0,2,11,8,0,4,3,12,0,14,18,1,1,1,0,1,6,0,5,0,818.625
18,1,1,1,2,2,14,3,0,2,1,4,7,11,3,8,0,0,12,1,1,1,1,0,6,0,5,0,493.33
12,13,1,1,2,2,14,8,0,2,11,6,0,11,3,12,0,11,13,3,1,1,1,0,6,0,3,1,544.2925
16,13,1,1,2,2,10,6,2,2,1,5,3,11,3,0,0,13,6,1,2,1,1,1,6,0,9,1,581.374
16,13,1,1,2,2,10,6,2,2,1,5,3,11,3,0,0,13,11,1,2,1,1,1,6,0,9,1,823.5139999999999
16,12,1,1,2,0,10,6,2,1,10,5,3,1,2,0,0,13,11,1,2,2,1,1,6,0,5,0,1282.698
16,11,1,1,2,2,10,6,2,1,10,5,3,11,2,0,0,13,11,1,2,1,1,1,6,0,5,0,780.348
16,10,1,1,2,2,10,6,2,2,1,5,3,11,3,0,0,13,11,1,2,1,1,1,6,0,9,1,511.656
16,14,1,1,2,2,10,6,2,2,1,5,3,11,3,0,0,13,11,1,2,1,1,1,6,0,9,1,596.0959999999999
9,11,11,1,6,2,11,6,2,1,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,1128.87
9,11,1,1,6,2,11,6,2,2,1,4,3,11,2,4,0,9,13,1,0,2,2,1,6,0,5,0,970.702
20,13,1,2,2,2,15,6,2,2,1,8,7,1,3,10,0,7,18,3,1,1,1,1,6,0,5,0,749.7
7,13,9,1,4,2,13,1,0,2,1,6,3,6,2,20,0,1,12,3,0,1,2,1,8,0,9,1,1188.668
5,14,0,1,2,2,15,6,0,2,8,6,7,4,3,7,0,14,12,0,1,1,0,0,4,0,5,0,503.48
14,13,0,1,2,2,14,1,0,2,1,6,3,6,2,4,0,11,2,0,1,1,0,1,4,0,6,1,697.76
2,11,1,1,2,2,7,6,2,1,1,4,0,1,2,4,0,14,13,1,2,2,2,1,6,0,5,0,817.9966666666666
14,13,1,1,2,2,9,6,2,2,1,6,0,6,2,6,0,11,2,1,1,2,0,0,6,0,6,1,775.984
20,11,1,2,2,2,16,6,2,2,1,6,7,1,3,10,0,7,18,1,1,1,1,1,6,0,5,0,792.54
21,11,13,1,2,2,14,2,0,2,1,6,4,6,2,20,0,5,4,1,1,1,1,0,6,1,9,1,699.9933333333333
7,11,15,1,4,2,8,1,0,2,1,1,5,7,2,16,0,15,12,1,0,1,1,1,6,0,9,1,852.152
13,13,9,1,0,2,14,15,0,2,2,6,0,5,3,5,0,11,11,3,1,1,1,0,8,0,6,1,465.572
13,12,9,1,0,2,14,15,0,2,2,6,0,5,2,5,0,11,11,3,1,1,1,0,8,0,6,1,489.054
13,12,9,1,0,2,14,3,0,2,2,6,0,6,2,5,0,11,11,3,1,1,1,0,8,0,6,1,473.7475
13,6,1,1,0,2,9,6,1,2,2,4,3,5,2,5,0,14,11,1,1,2,2,1,6,0,5,0,1000.13
13,10,1,2,2,2,14,15,1,2,2,12,0,5,3,5,0,14,14,1,1,1,1,0,6,0,5,0,796.2366666666667
13,10,1,3,2,2,14,15,1,2,2,15,0,5,3,5,0,14,16,1,1,1,1,0,6,0,5,0,778.215
2,11,1,1,2,2,2,6,2,1,9,4,0,1,2,4,0,14,13,1,2,2,1,1,6,0,5,0,839.2375
2,11,1,1,2,2,2,6,2,1,9,4,0,1,2,4,0,14,13,1,2,2,1,1,6,0,5,0,764.66
20,13,1,2,2,2,14,6,2,2,1,8,7,1,3,10,0,7,18,3,1,1,1,1,6,0,5,0,844.9075
20,10,1,2,2,2,14,6,2,2,1,8,7,1,3,10,0,7,18,3,1,1,1,1,6,0,5,0,759.8766666666667
20,10,1,2,2,2,14,19,2,2,1,8,7,1,3,10,0,7,18,3,1,1,1,1,6,0,5,0,792.54
20,10,1,2,2,2,14,6,2,2,1,8,7,6,3,10,0,7,18,3,1,1,1,1,6,0,5,0,895.3875
18,9,1,1,0,2,14,3,0,2,1,6,7,11,3,8,0,11,2,1,1,1,1,0,6,0,6,1,320.23
7,13,15,1,4,2,8,2,0,2,1,1,3,6,2,20,0,15,12,1,0,1,0,1,6,0,9,1,919.236
2,2,1,1,1,2,9,6,2,1,9,4,0,11,2,4,0,14,13,1,2,2,2,1,6,0,5,0,463.32666666666665
7,4,1,1,4,2,15,1,0,2,1,6,3,11,1,4,0,15,12,1,0,2,2,1,6,0,5,0,870.7833333333334
18,13,1,1,2,1,14,7,2,1,1,4,2,1,2,8,0,9,12,1,2,2,2,0,6,0,0,1,1280.095
11,7,1,1,7,2,0,6,2,1,1,5,2,4,3,7,0,7,12,1,1,1,1,1,6,0,9,1,301.47
18,12,1,2,2,2,14,6,0,2,1,8,7,11,3,12,0,0,18,1,1,1,1,0,6,0,5,0,529.165
11,13,1,1,2,2,11,10,2,1,1,4,3,1,2,0,1,9,13,1,2,1,1,1,6,0,5,0,249.9
18,7,1,1,2,2,0,3,0,2,1,4,7,15,3,8,0,0,12,1,1,1,1,0,1,0,5,0,593.995
18,7,1,1,2,2,14,3,0,2,1,6,7,15,3,8,0,0,12,1,1,1,1,0,1,0,5,0,371.25666666666666
20,12,1,2,2,2,2,6,2,2,1,6,7,1,2,10,0,7,18,1,1,1,1,1,6,0,5,0,712.98
5,7,1,2,2,2,7,6,2,2,8,6,7,7,3,7,0,14,18,1,1,2,1,1,1,0,5,0,733.085
2,13,1,1,1,2,14,6,0,2,2,6,0,11,3,12,0,11,13,1,1,1,1,0,6,0,6,1,386.705
5,4,0,1,2,2,14,3,0,2,8,6,7,6,2,7,0,11,13,0,1,1,0,0,4,0,6,1,629.4375
5,2,1,1,2,2,14,6,2,2,8,6,7,4,3,7,0,14,12,1,1,1,1,0,6,0,5,0,437.3299999999999
7,12,11,1,2,1,15,2,1,2,1,4,3,5,2,20,0,15,12,1,0,2,2,1,6,0,5,0,988.2525
0,9,1,1,2,2,15,6,0,1,1,6,0,1,2,5,0,14,11,1,1,1,0,0,6,1,5,0,657.35
21,11,1,2,2,2,14,6,0,2,2,6,3,6,3,12,0,5,19,1,1,1,1,0,6,1,9,1,726.6466666666666
21,10,1,1,2,2,14,3,0,2,2,6,3,11,3,12,0,5,13,1,1,1,1,0,6,1,9,1,631.71
13,11,1,1,0,2,14,15,0,2,2,6,0,8,3,5,0,11,11,1,1,1,1,0,6,0,6,1,285.158
13,6,1,1,0,2,2,15,0,2,2,6,0,8,3,5,0,11,11,1,1,1,1,0,6,0,6,1,299.235
13,6,1,1,0,2,16,15,0,2,2,6,0,8,3,5,0,11,11,1,1,1,1,0,6,0,6,1,319.026
13,6,1,1,0,2,16,15,0,2,2,6,0,8,3,5,0,11,11,1,1,1,1,0,6,0,6,1,337.88400000000007
13,6,1,1,0,2,9,15,0,2,2,6,0,8,3,5,0,11,11,1,1,1,1,0,6,0,6,1,298.7375
12,12,1,1,2,2,14,3,0,2,1,6,2,6,3,0,0,11,12,1,1,1,1,0,6,0,3,1,821.5933333333334
21,7,1,1,2,2,14,3,0,2,9,6,2,11,2,4,0,5,4,3,1,1,1,0,6,1,9,1,729.1424999999999
21,9,1,2,2,2,14,6,2,1,2,6,3,11,3,12,0,5,19,1,1,1,1,0,6,1,9,1,816.3266666666667
21,11,1,2,2,2,14,6,2,1,2,6,3,11,3,12,0,5,19,1,1,1,1,0,6,1,9,1,833.3166666666666
5,11,1,1,2,2,14,6,0,2,8,6,7,4,3,7,0,14,12,1,1,1,1,0,6,0,5,0,418.8366666666666
18,13,1,2,2,2,14,6,0,2,1,8,7,11,3,12,0,0,18,3,2,1,1,0,6,0,5,0,516.89
18,1,1,1,2,2,14,3,0,2,1,6,7,11,3,8,0,0,12,1,1,1,1,0,6,0,5,0,360.782
23,5,7,1,0,2,14,1,0,2,1,6,2,11,2,7,0,9,5,1,1,1,1,0,6,1,5,0,327.84000000000003
7,10,7,1,4,2,5,1,0,2,1,1,3,7,2,20,0,15,12,1,0,1,1,1,6,0,9,1,615.435
7,10,15,1,4,2,0,1,0,2,1,6,3,6,2,20,0,15,12,1,0,1,1,1,6,0,5,0,597.376
7,10,1,1,4,2,0,1,0,2,1,6,3,7,2,20,0,15,12,1,0,1,1,1,6,0,5,0,628.2566666666667
7,13,15,1,4,2,15,1,0,2,1,6,3,6,2,4,0,15,10,1,1,1,1,1,6,1,5,0,815.085
11,14,1,1,0,2,14,15,0,2,1,6,0,8,3,10,0,14,13,3,1,1,1,1,6,0,5,0,140.76
18,11,1,2,2,2,14,2,2,2,1,12,7,1,3,14,0,7,18,1,1,1,1,0,6,0,5,0,927.224
12,13,1,1,2,2,14,8,0,2,11,6,0,4,3,12,0,11,13,3,1,1,1,0,6,0,3,1,560.48
12,11,8,1,2,2,14,8,0,2,11,6,0,4,3,12,0,11,13,3,1,1,1,0,8,0,3,1,386.2866666666667
12,10,1,1,2,2,14,10,1,2,11,6,0,4,3,12,0,14,13,3,1,1,1,0,6,0,5,0,453.544
21,13,1,2,2,2,14,1,0,2,2,6,3,11,3,12,0,5,19,1,1,1,1,0,6,1,9,1,905.79
7,1,15,1,4,2,13,1,0,2,8,6,5,11,1,16,0,15,12,1,0,1,2,1,5,0,9,1,1001.5375
18,11,1,1,5,0,1,7,2,1,1,4,2,1,2,8,0,9,12,1,1,1,1,1,6,0,0,1,1399.0
5,6,13,1,2,2,15,1,0,2,8,6,0,6,2,23,0,1,12,1,1,1,1,1,6,0,5,0,1060.7
11,13,1,1,2,2,7,11,2,4,1,4,3,4,2,7,0,14,12,1,1,2,1,1,1,1,5,0,335.45
11,13,1,1,2,2,7,10,2,1,1,4,3,11,2,0,1,9,13,1,2,2,1,1,6,0,5,0,301.96
16,12,1,1,2,2,10,6,2,2,10,13,3,11,2,0,0,13,11,1,2,1,1,1,6,0,5,0,867.184
16,12,1,1,2,2,10,6,2,2,1,5,3,11,2,0,0,13,11,1,2,1,1,1,6,0,9,1,654.2275
16,10,1,1,2,1,10,6,2,2,1,5,3,11,2,0,0,13,11,1,2,1,1,1,6,0,9,1,748.452
16,12,1,1,2,0,10,6,2,1,10,5,3,1,2,0,0,13,11,1,2,1,1,1,6,0,5,0,1025.276
16,12,1,1,2,2,10,6,2,1,1,5,3,11,2,0,0,13,11,1,2,1,1,1,6,0,5,0,567.926
16,12,1,1,2,2,10,6,2,1,10,2,3,11,3,3,0,13,11,1,2,1,1,1,6,0,9,1,666.0600000000001
16,12,1,1,2,2,10,6,2,1,10,5,3,11,2,0,0,13,11,1,2,1,1,0,6,0,5,0,489.6433333333334
9,11,10,1,6,2,11,6,2,1,1,4,3,11,2,4,0,9,13,0,0,1,1,1,4,0,5,0,909.9075
21,10,2,1,2,2,9,6,0,2,1,6,4,11,2,20,0,5,4,3,1,1,1,0,8,1,9,1,674.6025
21,11,1,1,2,2,9,6,0,2,1,6,4,11,2,20,0,5,4,3,1,1,1,0,6,1,9,1,808.81
5,9,1,1,2,2,15,6,0,2,8,6,7,4,3,7,0,14,12,1,1,1,1,0,6,0,5,0,404.048
11,9,1,1,2,2,15,19,0,2,1,6,3,12,2,7,0,9,12,1,1,1,1,1,6,0,5,0,273.46
7,12,15,1,4,2,6,1,0,2,1,6,5,6,1,16,0,15,12,1,0,1,1,1,6,0,9,1,1393.74
2,13,1,1,1,2,16,6,2,1,9,4,0,11,2,4,0,14,13,1,2,2,1,1,6,0,5,0,478.58
2,13,1,1,1,2,16,6,2,1,9,4,0,11,2,4,0,14,13,1,2,2,1,1,6,0,5,0,610.6075000000001
20,12,0,1,2,2,16,6,2,2,1,6,7,1,3,7,0,7,13,0,1,1,0,1,4,0,5,0,655.86
7,11,15,1,4,2,15,1,0,2,9,6,3,6,1,20,0,15,12,2,1,1,1,1,6,0,5,0,925.4966666666666
7,11,15,1,4,2,5,1,0,2,1,1,5,7,2,16,0,15,12,1,0,2,2,1,6,0,9,1,1008.114
7,11,1,1,4,2,5,1,0,2,1,1,3,7,2,20,0,15,12,3,0,1,1,1,6,0,9,1,1089.288
7,11,15,1,4,2,6,1,0,2,1,6,5,7,1,16,0,15,12,1,0,2,2,1,6,0,9,1,997.0875
7,11,17,1,4,2,13,1,0,2,1,6,3,7,1,20,0,15,12,3,0,1,2,1,8,0,9,1,918.43
7,11,15,1,4,2,15,1,0,2,1,6,3,7,1,20,0,15,12,2,1,1,1,1,6,0,5,0,913.716
7,11,13,1,4,2,15,1,0,2,1,6,5,7,1,16,0,15,12,1,0,2,2,1,6,0,5,0,913.664
7,11,17,1,4,2,13,1,0,2,1,6,6,7,1,16,0,15,12,3,0,1,2,1,8,0,9,1,868.3566666666666
7,11,1,1,4,2,15,1,0,2,1,6,3,6,1,20,0,15,12,1,0,2,2,1,6,0,5,0,1088.3
5,13,1,1,2,2,11,6,2,1,8,4,7,4,3,7,0,14,12,1,1,1,1,0,6,0,5,0,464.842
13,11,1,1,2,2,16,6,1,2,2,4,0,5,2,5,0,14,11,1,1,1,1,0,6,0,5,0,664.015
2,13,1,1,1,2,2,6,2,1,9,4,0,11,2,4,0,14,13,1,2,2,1,1,6,0,5,0,625.36
6,13,1,1,0,2,7,6,2,1,1,4,3,5,2,4,0,11,11,1,0,3,1,0,6,0,6,1,977.8525
14,10,1,1,2,2,7,6,2,1,1,6,3,1,3,8,0,11,2,1,1,1,1,0,6,0,6,1,347.1175
6,13,1,1,0,1,1,7,2,2,1,4,3,1,2,4,0,9,13,1,2,2,2,0,6,0,5,0,817.418
7,13,15,1,4,2,15,18,0,2,6,6,3,6,1,20,0,15,12,1,1,1,1,1,6,0,5,0,1294.996
7,9,15,1,4,2,15,18,0,2,6,6,3,6,1,20,0,15,12,1,1,1,1,1,6,0,5,0,1260.174
7,1,17,1,4,2,13,1,0,2,9,6,3,6,1,20,0,15,12,3,0,1,2,1,8,0,9,1,963.0875
18,7,1,1,2,2,14,3,0,2,1,6,7,11,3,8,0,7,12,1,1,1,1,0,6,0,5,0,270.4
18,7,1,1,2,2,14,3,0,2,1,6,7,11,3,8,0,7,12,1,1,1,1,0,6,0,5,0,326.71500000000003
2,13,1,1,1,2,9,6,0,2,1,4,0,11,2,4,0,11,13,1,2,2,2,0,6,0,6,1,415.2175
8,11,17,1,2,2,13,14,0,2,1,6,4,6,1,20,0,1,12,3,0,1,2,0,8,0,9,1,356.092
8,11,15,1,2,2,15,14,0,2,1,6,4,6,1,20,0,1,12,1,1,1,1,0,6,0,5,0,375.23
